,Diff_Kd,Diff_Str,Diff_Td,Diff_Sub,Diff_Head,Diff_Body,Diff_Leg,Diff_Distance,Diff_Clinch,Diff_Ground,Diff_Ctrl,Fighter_1_W
909,0,-26,-10,0,-32,5,1,1,-7,-20,-580,0
910,0,-31,0,0,-6,15,22,32,-1,0,4,1
911,0,-30,-1,0,-44,8,6,-26,1,-5,-270,0
912,0,-33,-3,0,15,11,7,7,-1,27,606,1
913,0,-18,-12,0,-8,-4,-6,-1,-4,-13,-335,0
914,0,-46,-3,0,16,31,-1,-8,29,25,491,1
915,0,12,-2,0,-10,-18,16,-8,-4,0,101,1
916,0,-26,2,1,-13,-12,-1,-14,-9,-3,339,0
917,0,-15,3,0,10,7,-2,9,6,0,-487,1
918,0,-27,1,3,45,-2,-16,-3,2,28,-13,1
919,0,24,-2,1,19,-25,-18,-24,1,-1,114,1
920,0,-14,0,0,2,28,-16,13,1,0,-88,1
921,0,-19,-5,-2,-11,-1,-7,-17,-1,-1,-313,0
922,0,5,-6,0,-4,2,7,5,0,0,-572,0
923,0,-70,6,0,29,37,4,76,0,-6,-137,1
924,0,-8,0,0,9,-4,3,6,2,0,498,1
925,0,-14,0,0,33,-11,-8,19,-5,0,4,1
926,0,-33,-1,0,-5,10,28,25,6,2,26,1
927,-1,-68,-10,3,62,5,1,26,42,0,555,1
928,0,-37,-3,-1,22,14,1,0,1,36,804,1
929,0,8,1,0,3,-18,7,10,-18,0,374,1
930,-1,-3,-1,1,2,1,0,2,1,0,494,1
931,0,-24,3,-1,-18,0,-6,-4,0,-20,-132,0
932,0,-26,3,0,-42,14,2,-22,4,-8,-123,0
933,0,-36,-1,0,6,14,16,24,11,1,-74,1
934,0,-60,0,0,21,19,20,43,17,0,118,1
935,0,12,1,1,-21,-2,11,-10,-2,0,-126,1
936,0,-26,-5,0,37,4,-15,20,6,0,201,1
937,0,5,-3,0,1,0,-6,0,0,-5,726,1
938,0,-33,0,0,23,17,-7,25,8,0,0,1
939,-1,-62,0,0,52,18,-8,19,23,20,380,1
940,-1,-17,-1,0,-16,-7,6,-5,0,-12,-365,0
941,0,13,-2,0,-8,-2,-3,-17,3,1,145,1
942,0,21,-4,0,-18,-6,3,-6,-15,0,200,1
943,0,-23,0,0,18,17,-58,-24,1,0,-43,0
944,0,-39,-8,-1,44,-7,2,-4,-10,53,1011,1
945,0,-1,-1,0,9,-9,1,1,0,0,21,1
946,0,-2,1,0,-15,3,10,-2,-3,3,57,0
947,0,-42,2,0,1,22,19,40,5,-3,-90,1
948,0,22,3,0,-21,1,-2,9,15,-46,-302,1
949,0,-11,-5,0,13,3,-5,-4,-1,16,339,1
950,0,-31,5,0,33,0,-2,38,-5,-2,-187,1
951,0,-46,-4,0,43,3,0,4,0,42,743,1
952,0,-51,0,0,30,10,11,41,10,0,-501,1
953,0,7,-2,-2,8,-3,2,1,-1,7,-18,0
954,0,1,-2,0,-2,5,-2,3,2,-4,-320,0
955,0,19,1,-1,-7,-8,-4,-17,4,-6,-159,1
956,0,-16,2,0,20,1,-5,19,-3,0,-172,1
957,-1,-16,2,0,12,4,0,12,0,4,249,1
958,0,-39,-2,0,-21,-9,-9,-14,-6,-19,-525,0
959,0,-16,-1,0,-15,3,28,24,0,-8,52,1
960,0,-40,0,0,21,13,6,40,0,0,0,1
961,0,-28,2,0,-1,-13,-14,7,-33,-2,234,0
962,0,-11,0,-2,4,2,-17,-17,6,0,153,0
963,0,-32,1,0,-1,16,17,33,-1,0,-95,1
964,0,13,-4,0,-6,3,-10,-15,-2,4,628,1
965,0,-8,3,0,-14,4,2,-15,0,7,264,0
966,0,-33,0,0,-34,-8,9,-28,-5,0,-31,0
967,0,5,-6,0,8,2,-5,-2,4,3,-304,0
968,0,4,0,0,-11,9,6,-8,12,0,125,0
969,-1,-61,0,0,85,12,-36,50,2,9,10,1
970,0,-11,2,1,9,1,1,-3,14,0,-73,1
971,0,-23,1,0,6,-14,-15,-12,-7,-4,-163,0
972,0,-7,-1,0,-13,15,-9,20,1,-28,-174,0
973,0,-21,-3,0,15,2,4,9,9,3,30,1
974,0,-34,2,0,28,-1,7,18,21,-5,-152,1
975,0,-11,-1,0,-3,3,-11,-16,4,1,-33,0
976,0,7,-3,0,-15,18,4,-2,2,7,-94,0
977,0,-34,0,0,-11,33,12,4,32,-2,-99,1
978,-1,-5,0,0,12,-3,-4,4,4,-3,-70,1
979,0,-46,3,0,30,4,12,35,0,11,-144,1
980,0,-28,5,0,-29,-2,3,-20,-7,-1,452,0
981,0,-15,-4,-1,28,-6,-7,-3,-10,28,133,1
982,0,-69,1,0,-76,7,0,-72,3,0,268,0
983,-1,-12,-2,0,-14,4,-2,-15,3,0,42,0
984,0,-61,0,0,-13,-19,-29,-61,0,0,0,0
985,0,-122,-2,0,23,42,57,88,34,0,34,1
986,0,-49,0,0,11,36,2,36,13,0,32,1
987,0,-54,-2,0,-24,-18,-12,-53,0,-1,-104,0
988,0,3,-3,2,-16,3,10,9,-6,-6,108,1
989,0,8,0,0,-25,1,16,-10,1,1,9,1
990,-1,-6,4,0,-23,22,-5,1,-7,0,129,0
991,0,-46,0,0,51,4,-9,36,10,0,20,1
992,0,-20,0,0,25,0,-5,18,2,0,91,1
993,-1,-61,0,0,-47,0,-14,-39,0,-22,-125,0
994,0,-8,-2,0,2,-1,-9,-6,0,-2,-160,0
995,0,-44,0,0,11,14,19,42,2,0,46,1
996,0,12,-3,1,-5,-7,0,-19,4,3,411,1
997,0,-55,2,1,45,10,0,28,3,24,-24,1
998,0,-10,-1,-1,1,-4,-7,-1,-8,-1,173,0
999,0,-13,2,0,5,5,3,-4,10,7,92,1
1000,0,-18,0,0,-1,-19,2,-19,1,0,5,0
1001,0,-57,-3,0,-20,-13,-24,-51,0,-6,-344,0
1002,0,-25,2,0,-24,-3,2,-17,3,-11,111,0
1003,0,5,-2,0,-14,19,0,2,14,-11,-118,0
1004,0,-15,-4,0,12,2,1,7,1,7,302,1
1005,0,1,-4,1,-14,7,6,-6,3,2,413,1
1006,-1,-4,3,0,4,2,-2,9,-2,-3,145,1
1007,0,-57,0,0,31,12,14,56,1,0,-13,1
1008,-1,-28,-2,0,14,2,12,10,0,18,253,1
1009,0,-56,0,0,48,-2,10,52,3,1,-44,1
1010,0,18,1,0,16,0,2,1,3,14,61,0
1011,0,-20,-4,-2,21,-1,0,-1,0,21,752,1
1012,0,4,1,-1,19,-13,-10,-15,7,4,-17,1
1013,0,-32,2,-1,-38,10,-4,0,-5,-27,-160,0
1014,-1,-12,3,0,15,-2,-1,4,-1,9,-617,1
1015,0,-20,0,0,-25,5,0,-11,-5,-4,339,0
1016,0,-20,3,0,-7,-9,-4,-16,-2,-2,353,0
1017,0,16,0,-1,-16,0,0,-12,0,-4,338,1
1018,0,-7,-3,0,3,-5,-5,1,2,-10,-294,0
1019,0,4,1,0,-14,10,8,4,-1,1,-14,0
1020,-1,-36,0,0,27,6,3,24,1,11,254,1
1021,0,-58,0,0,-37,-20,-1,-56,-2,0,-18,0
1022,0,-40,1,0,27,-10,23,37,5,-2,-126,1
1023,-1,6,-6,2,8,-11,-3,-13,5,2,-554,1
1024,0,-9,-2,0,8,3,-2,4,0,5,219,1
1025,0,-11,-3,0,5,5,1,0,1,10,431,1
1026,-1,-31,0,0,7,5,19,27,0,4,-52,1
1027,0,-25,3,1,21,0,4,24,3,-2,-302,1
1028,0,30,0,0,-21,34,17,21,9,0,-7,0
1029,0,-70,-1,0,59,6,5,44,1,25,131,1
1030,-1,-35,0,0,12,14,9,26,-2,11,52,1
1031,0,49,-3,0,-39,-5,-5,-35,-5,-9,165,1
1032,-1,-6,0,0,-14,-2,22,1,0,5,42,1
1033,-1,-45,-1,1,-40,-6,1,-5,-23,-17,-249,0
1034,0,7,1,0,29,-35,13,8,2,-3,7,0
1035,0,-23,-2,0,14,10,-1,20,-1,4,132,1
1036,0,-17,4,0,-8,4,-13,-25,9,-1,-95,0
1037,0,-12,0,1,-1,0,-11,30,-22,-20,-24,0
1038,0,-6,1,-1,8,-2,-12,-4,-4,2,53,0
1039,0,-27,2,-1,10,-2,19,25,2,0,-184,1
1040,-1,27,-2,0,14,-16,-25,-20,-4,-3,357,1
1041,0,-75,-4,0,30,39,6,30,23,22,644,1
1042,0,-24,-1,0,15,0,9,21,0,3,470,1
1043,0,3,0,-1,-13,-5,15,8,-11,0,-200,1
1044,0,-33,3,0,23,2,8,25,2,6,-84,1
1045,0,7,-3,0,-5,3,-5,-6,-1,0,15,1
1046,0,5,-3,0,2,1,-8,-2,-10,7,390,1
1047,0,-43,-1,-1,-14,-19,-10,-15,-27,-1,-56,0
1048,0,-8,1,0,8,4,-20,-2,0,-6,-48,0
1049,0,3,-3,0,2,1,0,6,-1,-2,-703,0
1050,0,-101,-10,0,67,10,24,88,13,0,523,1
1051,0,10,4,0,-17,-3,30,1,10,-1,129,0
1052,0,-2,-1,0,18,-17,1,-8,9,1,197,1
1053,0,-6,0,0,11,-12,7,4,2,0,-85,1
1054,0,-33,1,0,52,-1,-18,27,6,0,-106,1
1055,0,-84,0,0,38,34,12,50,31,3,-102,1
1056,0,-24,-2,0,-14,-3,-7,-3,-4,-17,-412,0
1057,0,-1,0,0,-2,-6,7,-1,0,0,-153,0
1058,0,1,-2,0,-19,8,12,-11,4,8,166,0
1059,-1,-6,0,0,-12,-3,9,2,2,-10,-38,0
1060,0,-14,-4,0,17,4,-7,-3,1,16,405,1
1061,0,-11,-3,0,-31,3,17,4,-12,-3,-294,0
1062,0,0,0,0,-4,2,2,1,-1,0,20,1
1063,0,-82,0,0,48,25,9,82,0,0,-83,1
1064,0,-27,2,0,22,14,-9,26,3,-2,-158,1
1065,0,5,-1,0,-3,-1,-1,-5,-4,4,326,1
1066,0,-8,-1,0,-5,1,-4,-14,3,3,101,0
1067,0,-54,0,0,-47,-8,1,-37,-16,-1,13,0
1068,0,-7,-5,-1,5,2,0,-2,2,7,246,1
1069,0,-34,2,0,18,13,3,26,8,0,-43,1
1070,0,-12,0,1,-10,-2,0,-4,-1,-7,-28,0
1071,0,-25,4,2,15,6,4,7,3,15,-66,1
1072,0,-39,-2,0,52,0,-13,17,14,8,145,1
1073,0,-7,1,0,19,2,-14,-5,2,10,-95,1
1074,-2,-7,0,-1,-7,-2,2,-18,1,10,103,0
1075,0,-49,-1,0,-40,-5,-4,-36,-10,-3,-238,0
1076,1,10,0,0,-40,0,30,-2,-2,-6,-29,1
1077,0,-16,0,0,2,9,5,13,3,0,0,1
1078,0,-40,-4,0,-45,-1,6,-3,-3,-34,-565,0
1079,0,-79,-1,0,-43,-24,-12,-80,1,0,-54,0
1080,0,-15,0,0,17,-2,0,20,-5,0,7,1
1081,0,17,0,0,12,6,-1,10,6,1,-653,0
1082,-1,-16,1,0,4,8,4,3,10,3,182,1
1083,0,19,-3,0,-10,-7,-2,-14,-1,-4,292,1
1084,0,-29,-1,-1,-7,-10,-12,0,-9,-20,-206,0
1085,0,-2,-3,1,14,-1,-11,0,0,2,156,1
1086,0,-14,0,1,32,-14,-4,-4,-4,22,454,1
1087,0,-38,2,0,41,2,-5,43,-3,-2,-230,1
1088,0,-59,4,1,29,21,9,32,14,13,-88,1
1089,0,-7,2,0,-16,12,11,8,0,-1,98,1
1090,-1,-38,0,0,31,2,5,23,1,14,108,1
1091,0,-52,-1,1,44,6,2,6,-8,54,754,1
1092,0,-40,-2,0,-33,11,-18,-31,-2,-7,-42,0
1093,0,-61,0,0,35,22,4,63,-2,0,75,1
1094,-2,17,-1,0,2,2,13,18,-1,0,0,0
1095,-1,-9,-2,0,-26,-1,18,-12,9,-6,1,0
1096,0,-27,-4,0,-2,7,22,3,3,21,497,1
1097,0,-69,0,0,79,7,-17,70,-1,0,-5,1
1098,0,-58,0,-1,-37,-6,-15,-44,-14,0,27,0
1099,0,-23,0,1,20,-10,13,27,-5,1,56,1
1100,0,1,0,0,2,7,-8,-3,4,0,121,0
1101,0,30,3,0,26,1,-57,-26,-4,0,-129,1
1102,0,-23,-5,0,-8,-9,-6,-24,-1,2,-199,0
1103,0,-19,0,1,9,-2,12,12,0,7,227,1
1104,-1,-21,1,0,0,-5,-16,-24,3,0,139,0
1105,0,-44,0,0,-43,-1,0,3,-6,-41,-132,0
1106,0,-14,-1,0,-3,-2,-9,-16,0,2,138,0
1107,0,-24,3,0,-16,-1,-7,-2,-3,-19,102,0
1108,0,-19,-3,0,25,-1,-5,1,3,15,196,1
1109,0,8,-1,-3,-3,-9,4,-23,2,13,268,1
1110,0,-23,-4,0,45,1,-23,7,6,10,121,1
1111,0,-66,0,0,-9,-10,-47,-41,-25,0,-258,0
1112,0,4,0,0,-10,-10,24,1,3,0,-5,0
1113,0,-27,-2,-1,43,-19,3,4,-6,29,278,1
1114,0,-16,-1,0,4,-5,-15,-10,-6,0,-242,0
1115,-1,-42,0,-3,36,10,-4,27,8,7,160,1
1116,-2,-48,0,0,-38,6,-16,-39,-3,-6,-22,0
1117,0,9,-4,0,18,-16,-11,-8,-6,5,187,1
1118,0,-5,0,0,-16,-4,15,-15,5,5,97,0
1119,0,-23,-5,0,-22,-2,1,-7,8,-24,-477,0
1120,0,-3,-2,0,11,-9,-5,-19,17,-1,-373,0
1121,0,-31,1,0,-17,-11,-3,-31,0,0,38,0
1122,0,-38,0,0,5,5,28,38,-1,1,3,1
1123,0,40,-2,0,-24,-13,-3,-32,-11,3,234,1
1124,1,-23,-2,0,-2,-7,-14,-18,-6,1,-356,0
1125,0,-58,-3,-1,-31,-8,-19,-46,-9,-3,-383,0
1126,0,-17,0,0,-18,1,0,10,-12,-15,-52,0
1127,0,-14,-1,1,-15,23,-22,-14,0,0,-22,0
1128,0,-23,-1,0,25,2,-4,7,-1,17,450,1
1129,0,33,0,0,5,21,7,35,-2,0,-95,0
1130,0,-8,-1,0,5,2,1,-1,5,4,99,1
1131,0,-60,0,0,43,15,2,53,6,1,-18,1
1132,1,0,0,0,-19,-1,20,-2,1,1,19,0
1133,0,-1,-3,0,2,-1,0,-2,1,2,259,1
1134,0,31,-5,0,-21,-9,-1,-31,-7,7,490,1
1135,0,-37,-4,0,31,4,2,5,0,32,563,1
1136,0,-24,-5,0,23,2,-1,-4,5,23,697,1
1137,0,4,-2,0,4,-5,-3,-1,0,-3,328,1
1138,0,3,-1,1,-12,21,-6,2,1,0,-209,0
1139,-4,-18,1,-2,-2,-4,-12,-9,-1,-8,39,0
1140,-4,-63,0,0,-14,-11,-38,-59,0,-4,-41,0
1141,0,-14,1,0,-4,-1,-9,-18,0,4,29,0
1142,0,4,-4,-1,9,3,-8,7,1,-4,-241,0
1143,0,17,-6,-3,-23,4,2,-13,-6,2,91,1
1144,0,1,-2,0,-20,3,18,13,2,-14,-494,0
1145,0,-34,-2,0,32,10,-8,12,7,15,459,1
1146,0,0,-2,0,9,-5,-4,9,-4,-5,-237,0
1147,0,-7,-2,-1,-9,3,-1,1,-4,-4,-159,0
1148,-1,-19,0,0,11,-1,9,7,3,9,78,1
1149,-1,-68,0,1,35,11,22,45,12,11,81,1
1150,0,-6,0,0,-8,-11,13,-8,2,0,30,0
1151,0,-17,5,2,15,1,1,6,-4,15,-300,1
1152,0,-15,5,0,-1,-11,-3,-7,-6,-2,9,0
1153,0,8,-1,0,-6,1,13,14,-2,-4,-423,0
1154,0,-34,-2,0,18,0,16,11,-1,24,494,1
1155,0,-20,-7,0,8,1,11,6,1,13,704,1
1156,0,-36,0,0,7,-2,31,36,0,0,2,1
1157,0,-12,-3,0,13,-2,1,6,-1,7,390,1
1158,0,-18,3,1,28,0,-10,9,5,4,-21,1
1159,0,-8,5,0,2,6,0,8,0,0,-170,1
1160,0,12,1,0,-28,16,24,1,10,1,237,0
1161,0,-54,0,0,-11,-20,-23,-54,0,0,39,0
1162,0,-22,-1,0,-1,-9,-12,-21,-1,0,-18,0
1163,-1,-22,1,0,14,9,-1,0,11,11,-54,1
1164,0,-9,1,0,8,-12,-5,-11,2,0,93,0
1165,1,1,0,0,4,2,-7,2,-3,0,-36,1
1166,-1,-7,0,0,20,4,-17,5,0,2,59,1
1167,-1,-48,-2,0,11,19,18,41,5,2,232,1
1168,0,-59,-3,0,-55,1,-5,-9,0,-50,-645,0
1169,0,-32,-2,-2,27,-2,7,22,5,5,8,1
1170,0,-2,0,0,3,13,-14,1,1,0,0,1
1171,0,-11,0,0,-12,-1,2,-3,-8,0,-192,0
1172,0,-31,3,0,16,-1,16,29,2,0,45,1
1173,0,-40,0,0,7,-17,-30,-24,-17,1,-151,0
1174,0,-8,-6,0,11,-7,4,-2,-3,13,590,1
1175,0,-4,0,0,0,-1,5,-4,8,0,-26,1
1176,0,-7,-1,-3,2,11,-6,11,2,-6,-248,1
1177,0,-89,-3,0,30,26,33,33,26,30,779,1
1178,0,-107,-2,0,-44,-65,2,-17,-54,-36,-1093,0
1179,0,-33,-2,0,-15,-1,-17,-18,-4,-11,-212,0
1180,0,-29,-3,0,-23,-1,-5,-19,-1,-9,-156,0
1181,0,-7,1,0,4,11,-8,13,-1,-5,53,1
1182,-1,10,0,0,8,-3,5,11,0,-1,-278,0
1183,0,19,-3,0,-10,1,-10,-6,0,-13,280,1
1184,1,-50,0,0,-43,-8,1,-36,-11,-3,-52,0
1185,-1,-7,-1,0,12,-2,-3,2,-1,6,320,1
1186,0,-48,3,-1,-25,-12,-11,-25,-5,-18,130,0
1187,0,-40,3,-1,-23,-8,-9,-33,-4,-3,49,0
1188,0,-26,0,0,-1,25,2,27,-1,0,0,1
1189,0,6,0,0,-7,12,1,9,-3,0,61,0
1190,0,-9,0,0,0,-11,2,-7,-2,0,-58,0
1191,1,-22,0,0,18,-1,5,26,0,-4,-50,1
1192,0,-77,0,0,-28,-32,-17,-60,-16,-1,5,0
1193,0,-45,2,0,-9,-14,-22,-42,-3,0,-49,0
1194,0,-17,-5,-1,0,-3,-14,-15,-9,7,-390,0
1195,0,-34,0,0,11,1,22,37,-3,0,0,1
1196,-2,-7,-4,0,-11,1,3,9,0,-16,-230,0
1197,-1,-43,0,0,-3,29,17,43,0,0,16,1
1198,0,9,-2,1,-3,-4,-2,-6,0,-3,-80,1
1199,0,-30,2,1,-19,0,-11,-6,-4,-20,-206,0
1200,0,9,-4,-3,-9,-1,1,-8,-1,0,-54,1
1201,0,7,-1,2,-3,-3,-1,-12,-4,9,191,1
1202,1,29,2,0,-32,-19,22,-8,-21,0,-145,1
1203,0,-28,-3,0,20,8,0,21,5,2,144,1
1204,0,18,3,-2,-6,24,0,8,8,2,-42,0
1205,-1,28,-4,0,-14,-22,8,0,-22,-6,227,1
1206,0,-32,0,-2,18,-1,15,15,4,13,78,1
1207,1,-40,-5,-2,26,9,5,12,-1,29,-480,1
1208,-2,-8,0,0,-22,10,4,4,-7,-5,-34,0
1209,0,-7,0,0,-1,-8,2,-15,8,0,23,0
1210,0,-49,3,0,29,4,16,55,3,-9,-177,1
1211,0,-9,3,0,-2,-5,-2,-29,1,19,311,0
1212,0,-40,-1,-1,26,18,-4,31,1,8,275,1
1213,0,11,0,0,-10,0,-1,-8,-3,0,154,1
1214,0,34,1,1,13,15,6,24,4,6,166,0
1215,-1,-2,0,0,12,2,-16,-7,1,4,1,0
1216,0,0,-3,1,-3,0,3,-11,0,11,173,1
1217,0,-11,-5,0,38,-28,1,6,-3,8,477,1
1218,0,-61,2,0,24,31,6,62,1,-2,-109,1
1219,0,-47,2,0,-17,-2,-28,-53,-1,7,200,0
1220,-1,-36,-3,0,-22,-11,-3,0,-3,-33,-326,0
1221,0,-16,0,0,12,-15,-13,-21,-3,8,30,0
1222,1,-27,0,0,-23,21,29,16,11,0,13,1
1223,0,-7,4,1,-1,-5,13,2,1,4,-42,1
1224,0,-40,0,0,-42,8,-6,-40,0,0,0,0
1225,0,-62,0,0,-37,-9,-16,-41,-15,-6,88,0
1226,0,7,-7,-1,-13,-3,9,-7,0,0,332,1
1227,-1,-7,0,0,18,-15,4,11,-4,0,-40,1
1228,0,-70,1,2,-61,-8,-1,-18,1,-53,-542,0
1229,0,-12,-5,1,-7,-4,-1,-2,1,-11,-496,0
1230,0,-24,-5,0,-17,-6,-1,-15,2,-11,-586,0
1231,0,-68,-12,2,-68,-10,10,-13,-11,-44,-1086,0
1232,0,12,-7,0,17,-2,-3,1,1,10,-556,0
1233,0,-33,-2,0,-23,-13,3,-20,-7,-6,-197,0
1234,-1,-12,0,0,3,-22,7,1,0,-13,-100,0
1235,0,-16,0,1,-1,-12,-3,-16,-1,1,-176,0
1236,0,-5,-2,0,3,-1,3,7,-4,2,157,1
1237,0,-37,0,0,-38,-1,2,-37,0,0,-43,0
1238,-1,-6,0,0,-47,12,29,1,-5,-2,310,0
1239,0,45,1,0,-13,-29,-3,-35,0,-10,152,1
1240,0,-64,0,0,55,-3,12,64,0,0,0,1
1241,-1,-29,4,-2,-21,-7,-1,-8,-10,-11,230,0
1242,0,-44,1,0,-31,-20,7,-16,-10,-18,-343,0
1243,0,-28,0,0,26,8,-6,31,-3,0,-43,1
1244,0,-2,-5,0,-17,-1,16,12,0,-14,-252,0
1245,0,-38,-1,1,31,2,5,18,5,15,262,1
1246,0,-18,0,0,-13,-6,1,-12,-6,0,299,0
1247,0,-36,-4,2,17,8,11,1,2,33,812,1
1248,0,-28,0,-1,13,1,14,17,7,4,-192,1
1249,0,13,1,-1,4,-3,-14,-10,3,-6,-128,1
1250,0,8,-6,4,7,4,-3,3,0,5,-354,0
1251,0,-11,0,0,-11,4,18,2,9,0,33,1
1252,0,-13,-2,0,12,3,-2,5,3,5,306,1
1253,0,-8,-3,-2,-7,2,-3,-1,3,-10,-693,0
1254,-1,-29,-2,0,17,9,3,16,3,10,200,1
1255,-2,-7,1,2,-6,0,-1,7,-7,-7,153,0
1256,2,1,-1,0,5,-6,0,-3,4,-2,22,1
1257,0,-21,-2,0,-15,0,-6,-9,-4,-8,-366,0
1258,0,-32,-1,0,17,23,-8,32,-1,1,39,1
1259,-2,-8,-2,-1,-7,15,0,6,27,-25,-33,1
1260,0,3,0,0,6,1,-10,-2,-1,0,-2,1
1261,-1,-24,-1,0,-15,-5,-4,-10,9,-23,-211,0
1262,-1,-46,0,0,-42,-6,2,-6,-15,-25,-175,0
1263,0,-23,-1,-1,0,-8,-15,-23,0,0,-336,0
1264,0,-4,-1,0,23,-6,-13,-8,3,9,389,1
1265,0,-12,0,0,-26,-1,39,12,0,0,-6,1
1266,-1,-56,1,0,-25,-12,-19,-30,-26,0,7,0
1267,0,-25,1,0,32,0,-7,-3,4,24,-189,1
1268,0,12,-2,0,6,3,3,14,0,-2,-446,0
1269,0,-29,-5,0,-8,-7,-14,-11,-10,-8,-575,0
1270,-1,-9,2,2,-18,1,8,-26,2,15,266,0
1271,0,12,-2,0,18,-10,-20,-19,-4,11,285,1
1272,0,-16,4,0,-16,-2,2,-9,-3,-4,-5,0
1273,0,-8,-2,0,10,15,-17,3,5,0,-73,1
1274,0,-14,0,0,-11,-3,0,-3,0,-11,-188,0
1275,0,12,-1,0,13,-6,-19,-16,4,0,-48,1
1276,0,-42,1,0,36,6,0,26,13,3,-142,1
1277,0,27,-3,0,1,-5,-23,-31,0,4,250,1
1278,0,0,0,0,-5,1,4,-1,1,0,4,1
1279,-1,-14,-1,-1,16,9,-11,-2,9,7,8,1
1280,0,-54,-5,0,46,2,6,3,5,46,693,1
1281,0,-21,0,0,4,1,16,26,-5,0,2,1
1282,1,-28,-3,1,18,10,0,-5,0,33,852,1
1283,0,-14,0,0,-1,-1,16,12,2,0,-15,1
1284,0,-8,-1,-1,-5,-1,-2,-1,-5,-2,-215,0
1285,0,-28,2,1,6,11,11,22,0,6,-111,1
1286,0,10,0,0,15,-17,-8,-10,-1,1,78,1
1287,0,-19,0,0,22,-8,5,24,-5,0,333,1
1288,0,-27,-2,1,26,-1,2,7,2,18,467,1
1289,0,30,-2,0,-6,1,35,42,-10,-2,-242,0
1290,0,6,1,0,-12,12,6,6,-1,1,-295,0
1291,0,-38,-3,0,30,8,0,3,1,34,507,1
1292,-3,-44,0,-1,17,6,21,13,10,21,205,1
1293,0,17,-5,0,-20,-3,6,-5,-9,-3,292,1
1294,0,11,0,-1,2,0,-13,-10,1,-2,-69,1
1295,0,4,0,0,8,-17,13,3,1,0,64,0
1296,0,-43,-1,1,-9,-7,-27,-40,-1,-2,-48,0
1297,0,-29,0,0,10,25,-6,11,18,0,-148,1
1298,0,-20,-2,1,16,6,-2,1,8,11,196,1
1299,0,6,-3,1,-6,0,0,-10,0,4,437,1
1300,0,-52,0,0,6,7,39,48,4,0,46,1
1301,0,-52,0,0,48,4,0,41,11,0,-18,1
1302,0,8,1,0,-26,1,33,5,3,0,19,0
1303,0,-26,1,0,0,-4,-22,-27,-1,2,264,0
1304,0,-28,-7,1,-24,-3,-1,-14,-4,-10,-408,0
1305,0,-29,2,1,-23,-8,2,-18,-2,-9,99,0
1306,0,-10,-5,0,-3,7,6,-8,-3,21,458,1
1307,0,-12,2,4,11,-4,5,-4,-9,25,364,1
1308,-1,-43,0,0,51,-13,5,26,9,8,34,1
1309,-1,-28,0,0,-16,-4,-8,-25,-2,-1,-7,0
1310,0,-14,-6,1,-8,-3,-3,2,0,-16,-771,0
1311,0,-13,-6,0,-13,-2,2,7,2,-22,-570,0
1312,-1,-92,-3,0,-76,-5,-11,-12,-2,-78,-740,0
1313,0,-8,2,-2,-10,-1,3,-4,-1,-3,257,0
1314,0,-59,0,0,26,31,2,61,-2,0,-3,1
1315,0,-6,6,-1,-7,0,1,-12,3,3,224,0
1316,0,-19,-6,0,4,7,8,4,2,13,458,1
1317,0,-5,0,0,-17,16,-4,-5,0,0,4,0
1318,-2,-18,-1,-3,-10,4,-12,-14,-3,-1,-148,0
1319,0,-33,-1,0,-22,-9,-2,-16,-12,-5,-120,0
1320,0,-11,-3,0,13,-2,0,1,-7,17,172,1
1321,0,-47,0,0,29,5,13,12,35,0,7,1
1322,0,-9,0,0,6,-8,-7,-9,0,0,-1,0
1323,0,-6,-2,0,-7,1,0,6,-10,-2,-137,0
1324,0,-34,-2,0,29,-2,7,16,1,17,272,1
1325,0,-5,0,0,-11,6,0,1,-6,0,-136,0
1326,0,6,0,0,-5,3,-4,-1,2,-7,-238,1
1327,0,-3,-1,0,-9,4,2,7,-1,-9,-257,0
1328,0,-79,1,-1,-27,-18,-34,-62,-11,-6,19,0
1329,0,-13,1,-1,6,-4,11,13,-2,2,168,1
1330,0,-57,-2,0,-34,-3,-20,-37,1,-21,-499,0
1331,0,-4,3,0,-1,10,-5,12,-3,-5,-178,1
1332,0,-3,-4,2,2,-2,3,6,-4,1,235,1
1333,0,32,-8,1,-11,-16,-5,-24,-9,1,668,1
1334,0,13,0,-1,5,3,5,7,-6,12,377,0
1335,0,-17,-2,-1,-2,-7,-8,-1,-6,-10,-341,0
1336,0,-24,1,0,-20,11,-15,-14,-11,1,115,0
1337,0,-16,-1,0,-8,-10,2,-14,4,-6,-123,0
1338,0,-51,0,0,8,12,31,50,1,0,0,1
1339,0,-27,0,0,-8,8,-27,-28,1,0,0,0
1340,0,-23,0,0,8,3,12,26,-3,0,-37,1
1341,0,-1,0,0,7,11,-17,-14,15,0,144,1
1342,2,-17,3,0,-19,4,32,53,-16,-20,-224,1
1343,0,6,-4,0,0,23,-17,-20,24,2,-623,0
1344,0,-21,-4,-1,12,1,8,0,1,20,643,1
1345,-1,-3,0,0,-4,-5,6,-3,0,0,-61,0
1346,0,17,-2,-1,-10,0,-7,-6,-6,-5,87,1
1347,0,3,-2,2,-4,6,1,0,5,-2,-461,0
1348,0,-15,2,0,-41,9,17,-7,-7,-1,264,0
1349,-1,-3,0,0,-20,10,7,1,-4,0,6,0
1350,0,-26,-2,0,16,2,8,22,-4,8,280,1
